,Lat,Lng,Price,Tempature (F),ZipCode
598,43.11,-88.49,193200.0,-1.98,53066
599,42.03,-87.69,202400.0,-1.0,60202
600,38.08,-78.9,121700.0,2.58,22980
601,42.46,-123.35,196900.0,4.82,97526
602,26.24,-81.81,505000.0,12.0,34108
603,36.81,-119.71,153600.0,14.16,93612
604,40.68,-74.0,1156400.0,-2.01,11231
605,39.55,-119.76,170900.0,12.32,89431
606,42.04,-93.6,150300.0,0.79,50010
607,33.2,-80.02,128300.0,1.72,29461
608,38.74,-75.17,249400.0,0.06,19958
609,26.13,-97.64,57600.0,4.48,78586
610,33.38,-112.03,136500.0,22.56,85042
611,26.28,-81.76,245100.0,12.0,34110
612,33.49,-112.25,147800.0,22.56,85037
613,38.68,-89.99,87000.0,4.28,62234
614,41.7,-88.2,178700.0,-0.91,60564
615,28.5,-81.33,121500.0,8.37,32812
616,36.09,-80.32,93000.0,0.0,27104
617,41.7,-83.6,62200.0,-3.89,43613
618,33.98,-117.9,299700.0,22.35,91748
619,43.07,-87.91,121400.0,-1.75,53212
620,44.06,-122.92,186900.0,6.6,97478
621,39.85,-86.39,127500.0,-2.45,46112
622,30.28,-81.42,280600.0,6.03,32250
623,39.83,-105.07,280700.0,14.65,80003
624,44.63,-123.06,170200.0,7.03,97322
625,30.46,-87.21,107600.0,6.57,32503
626,27.98,-81.67,137000.0,9.02,33884
627,40.27,-76.8,130700.0,-1.38,17111
628,47.14,-122.27,261000.0,7.39,98374
629,33.79,-118.26,383800.0,22.01,90744
630,43.01,-73.85,178500.0,-6.03,12020
631,34.27,-78.06,134100.0,0.0,28451
632,47.62,-117.36,189700.0,3.61,99223
633,36.01,-115.04,247200.0,17.8,89012
634,42.29,-83.25,109900.0,-3.18,48124
635,35.3,-119.05,147300.0,16.09,93313
636,30.45,-91.13,169300.0,4.51,70806
637,34.13,-84.57,157400.0,2.8,30189
638,36.09,-95.97,127100.0,6.75,74105
639,33.63,-112.11,182200.0,22.56,85023
640,36.61,-88.3,109500.0,-2.49,42071
641,26.23,-80.12,171700.0,14.17,33060
642,37.79,-81.21,56700.0,-4.0,25801
643,41.89,-87.64,431200.0,-0.89,60654
644,45.02,-93.24,212100.0,1.34,55418
645,35.72,-86.9,189900.0,-0.34,37174
646,29.4,-98.47,89400.0,7.38,78210
647,44.1,-123.13,215000.0,6.6,97404
648,38.68,-121.81,285900.0,13.41,95695
649,40.06,-75.0,148600.0,-2.23,19114
650,42.56,-83.0,127900.0,-3.11,48312
651,45.54,-122.6,424200.0,7.5,97213
652,39.11,-76.87,187300.0,3.48,20707
653,33.56,-111.89,394000.0,22.63,85258
654,37.7,-97.36,84600.0,8.66,67203
655,34.73,-92.34,58200.0,3.0,72204
656,35.18,-83.39,114400.0,-0.95,28734
657,21.35,-158.09,380700.0,26.75,96707
658,42.9,-88.01,157700.0,-1.38,53132
659,38.0,-85.69,135100.0,-2.4,40165
660,40.34,-79.98,135000.0,-4.17,15236
661,39.25,-94.42,133300.0,2.58,64068
662,32.93,-97.25,279100.0,5.62,76248
663,35.76,-78.78,155100.0,-1.4,27511
664,26.24,-80.26,135500.0,14.0,33071
665,39.98,-75.31,230800.0,-2.36,19083
666,42.02,-88.17,148600.0,-0.8,60107
667,38.99,-77.15,254100.0,3.48,20817
668,35.86,-84.12,147800.0,-1.66,37922
669,37.41,-121.94,829100.0,14.18,95134
670,41.32,-81.75,103100.0,-2.89,44133
671,47.51,-122.12,372800.0,7.45,98059
672,43.11,-75.23,79400.0,-7.0,13502
673,43.03,-89.5,170700.0,-0.86,53719
674,27.41,-82.53,224800.0,7.5,34243
675,27.79,-82.68,158100.0,7.88,33713
676,26.78,-80.06,330200.0,13.52,33404
677,45.16,-93.32,161100.0,1.2,55433
678,39.85,-75.37,58900.0,-2.36,19013
679,42.0,-87.72,141400.0,-0.91,60659
680,40.21,-85.43,78400.0,-1.91,47304
681,45.01,-93.03,186800.0,1.51,55109
682,42.5,-83.1,82100.0,-3.27,48071
683,34.94,-81.97,65900.0,3.16,29301
684,33.53,-83.85,99200.0,3.37,30014
685,33.81,-117.85,579500.0,22.37,92867
686,35.68,-85.77,67000.0,-1.39,37110
687,33.66,-117.83,611000.0,21.52,92612
688,28.08,-82.73,159100.0,7.57,34684
689,33.53,-81.94,89800.0,5.02,29841
690,40.18,-74.91,234800.0,-2.57,19047
691,39.43,-84.17,143100.0,-2.23,45036
692,39.98,-105.15,420900.0,12.82,80027
693,43.64,-84.27,98000.0,-2.0,48640
694,30.39,-86.47,223000.0,7.11,32541
695,25.7,-80.3,241000.0,14.28,33143
696,34.12,-118.33,1143800.0,22.41,90068
697,41.72,-93.63,139200.0,1.0,50023
698,33.88,-84.38,259200.0,2.82,30342
699,40.05,-83.02,208600.0,-3.9,43214
700,40.85,-96.71,142800.0,1.5,68521
701,27.05,-82.24,131200.0,10.01,34287
702,37.69,-122.44,817700.0,13.2,94014
703,48.7,-122.41,296400.0,8.86,98229
704,36.19,-119.23,138600.0,15.18,93292
705,39.97,-86.08,224300.0,-2.29,46033
706,26.67,-81.76,106500.0,11.49,33905
707,40.86,-82.32,101900.0,-4.79,44805
708,30.31,-97.68,354800.0,6.35,78723
709,44.97,-89.71,81100.0,-0.63,54401
710,43.01,-85.63,138400.0,-0.97,49505
711,32.9,-96.79,228200.0,5.87,75230
712,30.51,-88.97,105000.0,5.1,39532
713,39.79,-86.21,43200.0,-2.0,46222
714,34.33,-119.36,489300.0,20.99,93001
715,45.51,-122.64,510700.0,7.43,97214
716,30.5,-87.88,205800.0,5.35,36532
717,33.83,-118.18,558800.0,22.11,90807
718,46.35,-94.1,123000.0,-2.48,56401
719,26.18,-80.13,217300.0,13.99,33334
720,37.99,-121.7,337700.0,13.79,94561
721,37.8,-122.41,1364800.0,13.18,94133
722,35.47,-80.87,162500.0,0.51,28031
723,33.01,-111.93,209100.0,22.72,85138
724,41.68,-88.35,158700.0,-1.0,60543
725,33.47,-117.7,699500.0,20.75,92629
726,26.62,-80.06,142600.0,13.39,33460
727,38.91,-77.07,799200.0,3.57,20007
728,33.8,-118.19,496500.0,22.01,90806
729,35.13,-106.64,142400.0,10.26,87107
730,33.81,-117.22,235100.0,22.07,92571
731,30.35,-81.59,82900.0,6.02,32211
732,35.95,-78.64,174600.0,-2.61,27614
733,47.15,-122.46,194500.0,7.36,98444
734,37.06,-88.66,84700.0,-2.67,42001
735,42.06,-87.99,134900.0,-0.92,60005
736,40.78,-96.64,136900.0,1.66,68506
737,38.04,-121.34,256400.0,13.9,95209
738,39.29,-80.34,67000.0,-3.5,26301
739,27.79,-80.48,144700.0,8.41,32958
740,35.65,-84.0,131200.0,-1.5,37803
741,26.36,-81.82,350900.0,11.47,34134
742,33.0,-96.79,247100.0,5.87,75252
743,37.9,-122.53,1086200.0,12.92,94941
744,43.21,-77.7,126800.0,-6.0,14626
745,27.74,-82.64,164200.0,7.88,33705
746,42.38,-88.0,123700.0,-0.88,60046
747,41.75,-87.71,143700.0,-1.0,60652
748,33.84,-117.87,376100.0,22.33,92806
749,38.51,-77.99,175800.0,2.41,22701
750,33.77,-84.38,320300.0,2.82,30308
751,34.95,-120.5,281000.0,16.99,93458
752,34.18,-83.9,140600.0,2.63,30542
753,25.53,-80.39,181000.0,14.19,33032
754,37.98,-100.86,121700.0,14.0,67846
755,39.77,-86.11,51400.0,-2.0,46201
756,47.49,-122.3,311700.0,7.3,98168
757,41.64,-88.07,160600.0,-0.91,60446
758,41.79,-88.09,132900.0,-0.91,60532
759,28.23,-82.73,86400.0,7.57,34652
760,32.6,-93.87,70900.0,4.61,71107
761,33.77,-84.3,293600.0,2.83,30030
762,43.18,-77.6,72400.0,-7.17,14621
763,38.27,-85.48,379200.0,-2.04,40245
764,38.87,-77.11,551100.0,3.57,22203
765,38.81,-121.27,399100.0,13.13,95765
766,40.06,-75.16,76500.0,-2.38,19138
767,45.09,-93.24,176100.0,1.43,55432
768,47.58,-122.3,566800.0,7.51,98144
769,36.84,-119.65,260300.0,14.16,93619
770,34.11,-117.72,537100.0,22.28,91711
771,36.58,-79.44,50400.0,-0.16,24541
772,26.23,-80.16,134600.0,14.17,33069
773,41.04,-81.74,129400.0,-3.19,44281
774,39.02,-77.01,322400.0,3.36,20901
775,44.5,-87.98,88800.0,-0.52,54302
776,38.0,-84.53,135600.0,-3.32,40503
777,41.13,-100.77,86700.0,3.0,69101
778,38.89,-104.74,169200.0,10.38,80917
779,39.62,-86.15,119500.0,-1.79,46142
780,41.1,-80.76,76200.0,-4.23,44515
781,34.4,-118.55,397600.0,21.99,91355
782,31.12,-97.67,56700.0,5.6,76543
783,33.61,-111.72,234200.0,22.63,85268
784,38.49,-90.38,161600.0,5.5,63128
785,42.03,-97.42,134300.0,4.08,68701
786,36.17,-115.22,100700.0,17.66,89107
787,34.05,-118.13,557500.0,22.5,91754
788,34.07,-117.94,502100.0,22.38,91790
789,25.95,-80.28,166200.0,14.29,33055
790,40.55,-122.33,182900.0,11.56,96002
791,42.19,-122.69,356100.0,8.54,97520
792,30.19,-85.67,104300.0,8.49,32405
793,42.05,-88.11,103000.0,-0.78,60169
794,30.14,-81.77,90600.0,5.77,32065
795,34.19,-118.14,715000.0,22.45,91001
796,38.09,-84.5,138200.0,-3.32,40511
797,33.75,-116.27,309200.0,23.56,92203
798,33.86,-84.01,135700.0,2.89,30078
799,32.94,-80.03,88800.0,2.2,29406
800,34.79,-82.59,120900.0,4.15,29642
801,33.95,-118.36,400100.0,21.82,90301
802,38.46,-122.64,641100.0,13.19,95409
803,41.39,-81.74,97200.0,-2.82,44129
804,41.12,-81.57,116800.0,-2.79,44313
805,37.5,-122.27,1358000.0,14.22,94070
806,33.61,-117.73,352800.0,21.74,92637
807,38.96,-94.6,134100.0,2.49,64114
808,38.29,-104.58,73300.0,12.72,81001
809,43.46,-84.03,93900.0,-2.0,48603
810,39.48,-86.47,95500.0,-1.8,46151
811,26.12,-80.37,193300.0,13.99,33326
812,29.65,-82.4,88200.0,4.85,32607
813,40.06,-75.4,239700.0,-2.46,19087
814,39.87,-105.0,220100.0,14.34,80260
815,39.73,-104.97,411500.0,14.14,80218
816,39.85,-85.97,64400.0,-1.79,46235
817,42.49,-83.14,207500.0,-3.17,48067
818,32.48,-96.99,139400.0,5.51,76065
819,39.49,-121.47,166100.0,12.77,95966
820,36.34,-86.72,166800.0,-0.5,37072
821,19.65,-155.98,385800.0,21.91,96740
822,34.89,-82.4,111000.0,3.75,29609
823,32.91,-117.09,449300.0,18.73,92131
824,34.95,-85.3,69800.0,1.6,30741
825,42.41,-83.06,52200.0,-3.3,48212
826,30.66,-87.05,88000.0,6.89,32570
827,41.58,-83.66,122200.0,-3.84,43537
828,47.7,-117.37,116400.0,3.61,99207
829,26.57,-81.87,115400.0,11.48,33907
830,39.81,-86.1,42000.0,-2.0,46218
831,31.48,-100.48,85300.0,11.0,76901
832,34.53,-82.71,74500.0,4.12,29625
833,47.38,-122.06,347700.0,7.45,98038
834,39.94,-75.26,94100.0,-2.38,19050
835,42.81,-73.87,160700.0,-6.18,12309
836,39.87,-86.21,89000.0,-2.45,46268
837,30.15,-81.57,160600.0,5.59,32258
838,39.42,-119.77,286100.0,11.62,89511
839,34.42,-114.12,182600.0,23.64,86406
840,29.03,-81.33,117200.0,7.14,32720
841,25.7,-80.41,172300.0,14.29,33183
842,26.33,-81.59,262800.0,12.0,34120
843,42.87,-85.66,99700.0,-0.97,49548
844,39.07,-84.52,114500.0,-2.0,41011
845,32.76,-117.2,445400.0,17.93,92110
846,45.48,-122.56,268300.0,7.43,97266
847,40.25,-83.36,150400.0,-4.11,43040
848,26.04,-81.72,207100.0,12.0,34113
849,40.92,-73.86,398300.0,-2.24,10704
850,36.21,-115.29,275500.0,17.66,89134
851,39.03,-96.84,76000.0,7.0,66441
852,40.02,-105.29,639100.0,12.94,80302
853,38.65,-120.96,267400.0,13.15,95682
854,28.23,-82.18,105700.0,7.9,33542
855,43.23,-123.52,153400.0,8.0,97471
856,39.38,-119.69,299700.0,11.62,89521
857,37.04,-120.03,132600.0,14.01,93638
858,33.95,-118.25,331700.0,22.0,90002
859,38.96,-76.96,228200.0,3.5,20782
860,33.99,-81.0,109500.0,3.89,29205
861,29.33,-98.51,81600.0,7.37,78221
862,39.58,-104.96,271400.0,14.01,80122
863,44.95,-93.38,217600.0,1.74,55426
864,41.43,-81.63,60700.0,-2.79,44125
865,37.27,-122.02,1610300.0,14.35,95070
866,38.86,-77.19,340100.0,3.48,22042
867,40.77,-80.36,102400.0,-4.6,15010
868,28.59,-81.23,134600.0,7.59,32817
869,39.12,-121.66,249000.0,13.16,95993
870,33.83,-78.66,141200.0,1.22,29582
871,34.75,-92.35,153200.0,3.0,72205
872,42.33,-88.3,132300.0,-1.2,60050
873,30.42,-86.63,117100.0,6.88,32548
874,35.45,-79.14,103300.0,-1.08,27332
875,39.05,-77.39,268400.0,2.88,20165
876,34.43,-118.5,368700.0,21.99,91350
877,43.67,-92.98,76600.0,0.01,55912
878,26.75,-80.07,153100.0,13.51,33407
879,42.05,-93.69,128400.0,0.79,50014
880,38.04,-84.54,103100.0,-3.32,40504
881,45.46,-122.8,228400.0,7.37,97008
882,34.24,-118.52,465000.0,21.88,91325
883,37.29,-77.3,74200.0,1.63,23860
884,40.35,-75.94,61300.0,-2.4,19601
885,41.28,-84.36,81400.0,-3.82,43512
886,28.18,-81.96,143800.0,8.3,33809
887,34.09,-118.1,597200.0,22.42,91776
888,43.13,-77.61,120200.0,-7.41,14620
889,38.82,-77.15,278700.0,3.48,22312
890,33.48,-112.39,288900.0,22.63,85395
891,41.12,-83.18,90100.0,-4.26,44883
892,26.3,-80.18,156400.0,14.17,33073
893,37.97,-121.32,208700.0,14.01,95204
894,46.95,-123.02,237300.0,7.33,98512
895,27.59,-80.39,100700.0,9.25,32962
896,39.54,-119.84,248700.0,12.34,89503
897,38.02,-121.3,166500.0,14.01,95210
898,39.21,-84.39,128800.0,-2.0,45236
899,39.08,-108.49,146200.0,8.47,81504
900,44.66,-93.15,180400.0,1.68,55024
901,32.81,-97.27,86800.0,5.82,76117
902,37.46,-77.4,166200.0,2.0,23233
903,37.33,-87.5,80900.0,-2.21,42431
904,43.42,-88.18,141400.0,-1.99,53095
905,33.81,-117.92,413200.0,22.25,92802
906,47.16,-122.55,225000.0,7.36,98498
907,44.99,-92.95,166700.0,1.55,55128
908,43.05,-88.0,116100.0,-2.0,53213
909,30.1,-95.51,160000.0,3.36,77389
910,42.59,-82.82,99300.0,-3.23,48045
911,41.43,-81.8,55900.0,-2.9,44135
912,21.3,-157.7,641500.0,25.75,96825
913,34.08,-118.21,549900.0,22.41,90031
914,40.31,-75.15,251500.0,-2.58,18901
915,40.66,-75.5,148400.0,-2.72,18052
916,41.57,-90.6,103500.0,0.19,52806
917,40.44,-79.96,156200.0,-4.17,15213
918,43.81,-111.79,124600.0,4.71,83440
919,28.76,-81.28,118300.0,7.39,32773
920,40.04,-105.28,568400.0,12.94,80304
921,38.72,-77.11,164100.0,3.19,22309
922,42.88,-73.99,135300.0,-6.01,12302
923,43.17,-77.68,75700.0,-7.41,14606
924,39.31,-76.58,65700.0,3.36,21213
925,33.5,-86.81,113800.0,1.73,35205
926,37.7,-121.03,215200.0,14.16,95356
927,28.51,-81.36,182700.0,8.36,32806
928,40.3,-76.89,123200.0,-1.38,17110
929,33.88,-118.22,366000.0,22.01,90221
930,41.92,-88.08,127700.0,-0.91,60139
931,30.39,-86.35,297200.0,7.57,32550
932,41.12,-95.94,187000.0,0.83,68123
933,27.24,-82.48,248700.0,8.56,34238
934,39.49,-86.06,95000.0,-1.79,46131
935,41.88,-87.98,185400.0,-0.91,60181
936,30.45,-87.26,56400.0,6.31,32505
937,39.64,-104.9,214300.0,14.14,80237
938,45.57,-94.2,114700.0,0.45,56303
939,34.95,-120.43,278800.0,16.99,93454
940,40.05,-105.21,316600.0,12.83,80301
941,38.64,-121.44,196200.0,13.34,95838
942,38.93,-77.35,272400.0,3.22,20191
943,39.01,-84.6,94300.0,-2.0,41018
944,42.85,-106.32,154200.0,9.0,82601
945,26.18,-97.75,82800.0,4.48,78552
946,34.06,-118.27,745400.0,22.42,90017
947,44.29,-93.28,156400.0,1.21,55021
948,37.33,-121.79,751000.0,14.34,95148
949,40.26,-74.96,245600.0,-2.54,18940
950,35.91,-86.77,272900.0,-0.17,37067
951,40.15,-82.88,229600.0,-4.2,43082
952,36.14,-97.06,112100.0,6.17,74075
953,44.78,-85.49,163200.0,-0.29,49686
954,37.35,-79.91,137700.0,0.25,24019
955,44.97,-93.28,245200.0,1.67,55403
956,43.08,-88.27,177400.0,-1.99,53072
957,37.52,-122.29,1430200.0,14.22,94002
958,37.26,-121.89,555600.0,14.35,95118
959,35.25,-81.38,77500.0,1.09,28086
960,20.9,-156.5,356000.0,24.42,96793
961,45.31,-122.97,246400.0,7.45,97132
962,37.9,-122.11,1031400.0,13.24,94549
963,36.09,-115.26,149800.0,17.66,89113
964,33.77,-117.93,440400.0,22.16,92843
965,42.66,-83.18,165400.0,-3.0,48309
966,36.1,-86.82,311900.0,-0.18,37215
967,32.82,-117.1,457100.0,18.73,92124
968,32.17,-80.76,269100.0,5.22,29928
969,34.22,-111.29,183100.0,14.0,85541
970,33.64,-83.97,71100.0,3.01,30013
971,33.2,-117.25,390700.0,17.8,92083
972,47.21,-122.41,198100.0,7.4,98404
973,42.44,-87.84,87100.0,-0.86,60099
974,42.21,-83.16,82700.0,-3.35,48192
975,36.08,-87.4,120800.0,-0.22,37055
976,40.7,-75.29,171600.0,-2.8,18045
977,40.88,-73.01,234100.0,-2.83,11727
978,44.28,-88.4,105300.0,-0.39,54911
979,33.79,-118.3,1037300.0,21.89,90274
980,34.38,-118.52,296400.0,21.92,91321
981,44.91,-93.24,237400.0,1.63,55417
982,35.39,-118.99,109000.0,14.92,93305
983,38.78,-76.08,193600.0,1.57,21601
984,42.46,-83.14,119500.0,-3.18,48220
985,47.42,-120.27,270500.0,7.46,98802
986,35.26,-114.02,95300.0,20.85,86409
987,39.83,-77.22,159100.0,0.59,17325
988,42.36,-83.36,131400.0,-3.18,48150
989,37.92,-122.07,545800.0,13.24,94597
990,33.97,-118.35,373400.0,21.89,90302
991,38.38,-81.83,77100.0,-2.0,25177
992,35.77,-119.25,128200.0,15.45,93215
993,40.78,-111.87,310800.0,9.8,84103
994,32.37,-90.13,96600.0,3.43,39211
995,41.54,-90.61,100000.0,-0.01,52804
996,36.87,-76.39,108000.0,1.0,23703
997,38.3,-77.48,218500.0,2.6,22401
998,47.66,-117.22,174500.0,3.61,99216
999,39.91,-105.01,267800.0,14.34,80234
1000,46.81,-92.2,162800.0,0.67,55811
1001,34.18,-82.16,56600.0,3.41,29646
1002,43.08,-88.03,106600.0,-2.0,53222
1003,37.67,-77.33,189300.0,2.29,23116
1004,45.07,-93.14,188500.0,1.34,55126
1005,47.5,-122.36,362900.0,7.3,98146
1006,42.46,-83.41,216900.0,-3.08,48335
1007,41.31,-81.83,148200.0,-2.78,44136
1008,30.14,-97.29,150900.0,6.54,78602
1009,38.01,-121.37,221400.0,14.01,95219
1010,25.94,-80.25,176400.0,14.29,33056
1011,45.44,-122.54,296700.0,7.28,97086
1012,39.23,-86.47,155900.0,-1.82,47408
1013,37.76,-100.02,88600.0,13.59,67801
1014,40.63,-79.94,164000.0,-4.49,15044
1015,38.77,-77.45,202200.0,3.16,20111
1016,40.05,-77.52,137200.0,-0.02,17257
1017,36.65,-120.0,108600.0,14.18,93706
1018,45.19,-93.3,168400.0,1.2,55448
1019,39.91,-86.12,194600.0,-2.44,46240
1020,39.15,-78.27,162600.0,2.41,22602
1021,35.17,-80.91,77800.0,0.82,28217
1022,27.74,-82.67,86400.0,7.88,33712
1023,28.45,-81.47,176500.0,8.62,32819
1024,38.22,-85.69,326000.0,-2.58,40205
1025,32.9,-97.54,118300.0,6.2,76020
1026,45.5,-122.8,269500.0,7.56,97005
1027,26.83,-80.06,253300.0,13.37,33408
1028,37.48,-77.59,171100.0,2.02,23236
1029,43.07,-83.84,93500.0,-2.0,48433
1030,39.0,-76.93,173700.0,3.36,20740
1031,41.89,-88.31,200200.0,-0.9,60134
1032,37.91,-122.05,519600.0,13.24,94596
1033,38.34,-77.44,181200.0,2.67,22405
1034,42.89,-85.76,150800.0,-0.97,49418
1035,34.28,-119.17,500900.0,21.28,93004
1036,39.94,-82.97,168300.0,-3.77,43206
1037,42.5,-83.21,103800.0,-3.08,48076
1038,39.84,-105.11,271800.0,14.65,80005
1039,34.13,-118.03,711500.0,22.45,91006
1040,34.15,-118.14,545500.0,22.45,91101
1041,41.11,-85.06,102900.0,-3.24,46815
1042,34.44,-119.73,897800.0,20.48,93105
1043,38.54,-122.81,504300.0,13.04,95492
1044,45.06,-93.34,167400.0,1.61,55429
1045,26.4,-80.18,161500.0,14.18,33496
1046,27.92,-82.51,375400.0,7.78,33629
1047,39.23,-85.89,117300.0,-1.74,47203
1048,32.38,-86.24,70500.0,3.79,36109
1049,40.15,-84.25,74100.0,-3.0,45356
1050,42.43,-83.48,160400.0,-3.08,48167
1051,42.91,-85.71,104100.0,-0.97,49509
1052,35.65,-81.24,83700.0,1.29,28658
1053,32.34,-90.32,113600.0,3.05,39056
1054,33.73,-117.79,541400.0,22.05,92782
1055,30.48,-84.22,123900.0,5.57,32308
1056,40.28,-111.72,173100.0,9.32,84058
1057,45.69,-122.66,231400.0,7.38,98665
1058,45.52,-122.86,269800.0,7.44,97003
1059,37.57,-77.43,95700.0,2.17,23222
1060,36.01,-83.98,101400.0,-1.68,37912
1061,39.76,-75.53,116800.0,-2.27,19802
1062,43.07,-87.97,75100.0,-1.75,53210
1063,41.15,-74.0,273900.0,-2.88,10956
1064,34.03,-118.47,903100.0,21.71,90404
1065,39.73,-86.0,124400.0,-2.0,46239
1066,43.22,-77.6,120300.0,-6.0,14617
1067,41.77,-87.98,169400.0,-0.91,60559
1068,46.72,-122.97,163800.0,7.5,98531
1069,32.68,-117.05,271200.0,19.11,92139
1070,36.15,-115.04,157100.0,17.81,89142
1071,41.26,-96.12,176500.0,0.89,68154
1072,32.7,-97.38,273600.0,6.0,76109
1073,36.81,-76.37,120200.0,1.01,23701
1074,29.12,-82.24,111100.0,7.05,34476
1075,40.1,-83.02,118300.0,-4.2,43085
1076,44.81,-93.61,183900.0,2.01,55318
1077,37.48,-122.21,976300.0,14.21,94063
1078,41.63,-87.74,79000.0,-1.0,60445
1079,41.6,-88.2,167100.0,-0.91,60544
1080,37.63,-122.1,422800.0,14.19,94545
1081,40.97,-73.84,416700.0,-2.23,10710
1082,34.53,-83.98,163700.0,2.05,30533
1083,34.16,-116.43,156400.0,21.13,92284
1084,47.47,-122.65,315700.0,7.28,98367
1085,41.15,-96.04,216900.0,0.85,68046
1086,47.56,-122.23,569200.0,7.51,98040
1087,39.11,-94.67,43000.0,2.49,66102
1088,43.07,-83.63,47100.0,-2.0,48506
1089,26.11,-80.32,190300.0,13.99,33325
1090,37.42,-122.3,1536400.0,14.22,94062
1091,27.41,-82.39,268700.0,8.21,34202
1092,41.65,-87.63,62600.0,-1.0,60827
1093,30.09,-81.72,116500.0,5.78,32003
1094,35.48,-97.63,89500.0,6.5,73127
1095,34.16,-118.6,680800.0,21.73,91364
1096,27.6,-81.5,76400.0,8.73,33825
1097,35.1,-90.03,44000.0,-0.96,38106
1098,33.41,-86.95,43300.0,2.34,35020
1099,38.24,-122.04,328000.0,13.0,94585
1100,32.85,-79.99,85800.0,2.19,29405
1101,43.06,-83.75,49800.0,-2.0,48504
1102,46.15,-122.89,117600.0,7.49,98626
1103,42.97,-78.88,115200.0,-4.75,14217
1104,42.67,-83.0,158400.0,-3.09,48315
1105,43.99,-88.53,92300.0,-1.13,54902
1106,27.63,-80.4,115100.0,9.03,32960
1107,38.03,-78.48,226200.0,2.25,22902
1108,45.17,-93.19,190000.0,1.21,55449
1109,32.4,-93.8,103300.0,4.6,71118
1110,42.07,-80.15,118400.0,-4.68,16506
1111,28.23,-82.45,129600.0,7.75,34639
1112,40.81,-77.89,189200.0,-4.32,16803
1113,43.04,-76.13,93800.0,-8.32,13210
1114,47.2,-122.48,193400.0,7.36,98409
1115,40.02,-82.81,107000.0,-4.2,43004
1116,39.17,-83.61,74100.0,-4.0,45133
1117,34.43,-118.45,304900.0,22.27,91351
1118,45.0,-93.39,205700.0,1.5,55427
1119,27.9,-81.81,85100.0,8.43,33830
1120,42.35,-88.23,131600.0,-1.0,60051
1121,43.18,-86.2,52800.0,-0.79,49444
1122,41.47,-81.85,97500.0,-2.76,44116
1123,41.98,-91.63,117200.0,0.04,52403
1124,39.78,-84.24,47100.0,-2.88,45406
1125,37.51,-77.64,149900.0,2.02,23113
1126,26.25,-80.18,112500.0,14.17,33066
1127,39.94,-83.05,59200.0,-4.22,43223
1128,27.45,-82.64,153800.0,7.49,34210
1129,43.01,-83.69,49800.0,-2.0,48503
1130,38.52,-121.44,192500.0,13.34,95824
1131,41.49,-87.46,170000.0,-1.22,46375
1132,41.51,-90.43,68000.0,-0.15,61244
1133,33.97,-78.04,166200.0,1.21,28461
1134,43.73,-116.28,177400.0,6.78,83714
1135,27.14,-82.45,227400.0,9.29,34275
1136,39.64,-104.96,364500.0,14.14,80113
1137,33.67,-116.18,177700.0,23.5,92236
1138,43.06,-74.34,75500.0,-6.01,12078
1139,33.74,-117.75,608500.0,22.11,92602
1140,34.5,-112.38,243600.0,16.53,86303
1141,35.8,-83.89,91400.0,-0.97,37804
1142,28.25,-81.29,122700.0,8.55,34769
1143,21.35,-157.88,275500.0,26.75,96819
1144,26.62,-81.87,104100.0,11.49,33901
1145,40.51,-80.07,113900.0,-4.7,15202
1146,38.66,-90.28,151300.0,5.51,63112
1147,35.32,-78.62,72900.0,-1.26,28334
1148,35.08,-106.65,135900.0,11.76,87102
1149,41.41,-81.56,54800.0,-2.79,44137
1150,29.72,-95.43,503800.0,3.44,77005
1151,27.89,-82.24,145200.0,7.91,33596
1152,33.29,-86.77,117000.0,3.0,35124
1153,38.82,-77.46,288400.0,2.93,20121
1154,31.8,-106.46,81900.0,11.76,79930
1155,35.21,-80.96,214600.0,0.82,28278
1156,40.79,-124.16,222000.0,10.11,95501
1157,41.89,-87.62,498700.0,-0.89,60601
1158,29.7,-82.4,114300.0,4.86,32606
1159,33.77,-117.89,584400.0,22.37,92706
1160,35.48,-80.6,99300.0,-0.08,28083
1161,41.01,-80.62,99900.0,-4.8,44514
1162,39.17,-84.66,101700.0,-2.0,45248
1163,40.08,-82.8,159400.0,-4.2,43054
1164,41.64,-91.57,138500.0,1.01,52246
1165,40.57,-79.97,168600.0,-4.83,15101
1166,40.47,-80.09,56500.0,-4.7,15136
1167,35.15,-86.57,79600.0,-0.11,37334
1168,40.48,-104.9,269400.0,12.0,80550
1169,35.85,-83.54,181600.0,-0.9,37862
1170,41.44,-81.74,79400.0,-2.79,44144
1171,33.51,-112.08,218600.0,22.56,85013
1172,41.11,-81.5,56500.0,-2.77,44310
1173,39.32,-84.24,150900.0,-2.67,45039
1174,30.76,-86.59,87200.0,6.8,32536
1175,34.15,-118.37,631400.0,22.25,91602
1176,45.15,-93.14,184400.0,1.21,55014
1177,39.6,-82.93,118600.0,-4.0,43113
1178,42.9,-88.12,194000.0,-1.38,53150
1179,29.66,-81.66,53000.0,6.07,32177
1180,43.46,-88.84,101300.0,-1.98,53916
1181,42.11,-79.95,89700.0,-6.02,16510
1182,27.7,-80.44,142100.0,9.04,32967
1183,42.66,-83.24,139500.0,-3.0,48326
1184,40.76,-124.16,212000.0,10.13,95503
1185,40.23,-111.64,175000.0,9.32,84606
1186,41.5,-82.01,142800.0,-1.83,44012
1187,42.46,-83.23,124200.0,-3.18,48075
